event_id,member_id,group_id
mgvqlmywkbtb,231448275,20241153
mgvqlmywkbcb,230623153,20241153
mgvqlmywkbcb,208888939,20241153
mgvqlmywjbwb,71451822,20241153
mgvqlmywjbwb,13621891,20241153
mgvqlmywjbfb,71451822,20241153
mgvqlmywhbbc,71451822,20241153
mgvqlmywhbbc,220953833,20241153
mgvqlmywhbjb,71451822,20241153
mgvqlmywgbmc,71451822,20241153
mgvqlmywgbmc,224193428,20241153
mgvqlmywgbtb,220953833,20241153
mgvqlmywgbtb,208888939,20241153
mgvqlmywgbtb,224622509,20241153
mgvqlmywfbxb,54276932,20241153
mgvqlmywfbxb,220953833,20241153
mgvqlmywfbgb,54276932,20241153
mgvqlmywfbgb,220953833,20241153
mgvqlmywfbgb,208888939,20241153
mgvqlmywfbgb,220663433,20241153
mgvqlmywdbxb,208888939,20241153
mgvqlmywcblc,191248217,20241153
mgvqlmywcblc,220953833,20241153
mgvqlmywcblc,218091915,20241153
mgvqlmywcblc,220663433,20241153
pjftbmywcbsb,208888939,20241153
pjftbmywcbsb,218091915,20241153
pjftbmyvqbwb,218091915,20241153
pjftbmyvpbhb,162294102,20241153
235361008,208888939,20241153
234694755,208888939,20241153
234366828,208888939,20241153
233214307,208888939,20241153
242625061,235817188,25326528
242625061,1519567,25326528
242625061,230674257,25326528
242256427,23875762,25326528
242256427,1519567,25326528
242256427,230674257,25326528
242256427,152563132,25326528
242257179,66609162,25326528
242257179,238243465,25326528
242257179,238029854,25326528
242257179,238012817,25326528
242257179,1519567,25326528
242257179,233209962,25326528
242257179,230674257,25326528
242255975,235181565,25326528
242255975,235875357,25326528
242255975,236452896,25326528
242255975,57169392,25326528
242255975,235926574,25326528
242255975,235736341,25326528
242255975,236393798,25326528
242255975,189939144,25326528
242255975,235743723,25326528
242255975,235769146,25326528
242255975,236419248,25326528
242255975,1519567,25326528
242255975,233215469,25326528
242255975,233211028,25326528
242255975,235325662,25326528
242255975,233209962,25326528
242255975,230674257,25326528
240513783,151916002,21522768
240513783,79152872,21522768
240513783,6944107,21522768
240513783,212823747,21522768
240513783,100850562,21522768
240513783,4184723,21522768
240513783,161847002,21522768
240513799,230219048,21522768
240513799,217882384,21522768
240513799,4184723,21522768
240513799,9728295,21522768
240513808,79152872,21522768
240513808,6944107,21522768
240513808,217882384,21522768
240513808,4184723,21522768
240513808,9728295,21522768
239857287,223167558,21522768
239857287,79152872,21522768
239857287,217882384,21522768
239857287,212823747,21522768
239857287,9728295,21522768
238895276,151916002,21522768
238895276,217882384,21522768
238895276,212823747,21522768
238895276,9728295,21522768
238230063,223167558,21522768
238230063,217882384,21522768
238230063,9728295,21522768
237467535,79152872,21522768
237467535,217882384,21522768
237467535,212823747,21522768
237467535,73959802,21522768
237467535,81924252,21522768
236117916,175658842,21522768
236117916,151916002,21522768
236117916,217882384,21522768
236117916,212823747,21522768
236117916,218802736,21522768
236117916,6660031,21522768
236117801,9226839,21522768
236117801,5173876,21522768
236117801,217882384,21522768
236117801,212823747,21522768
jcbgxmywnbgc,101443692,22985677
jcbgxmywnbgc,218371564,22985677
jcbgxmywnbwb,101443692,22985677
jcbgxmywnbwb,185422955,22985677
jcbgxmywnbnb,101443692,22985677
jcbgxmywnbnb,185422955,22985677
jcbgxmywnbfb,101443692,22985677
jcbgxmywmbjc,101443692,22985677
jcbgxmywmbzb,101443692,22985677
jcbgxmywmbzb,223910698,22985677
jcbgxmywmbzb,185422955,22985677
jcbgxmywmbzb,236693603,22985677
jcbgxmywmbqb,101443692,22985677
jcbgxmywmbhb,101443692,22985677
jcbgxmywlbmc,101443692,22985677
jcbgxmywlbdc,101443692,22985677
jcbgxmywlbtb,101443692,22985677
jcbgxmywlbtb,185422955,22985677
jcbgxmywlblb,101443692,22985677
jcbgxmywlbcb,101443692,22985677
jcbgxmywkbhc,232399708,22985677
jcbgxmywkbhc,101443692,22985677
jcbgxmywkbxb,101443692,22985677
jcbgxmywkbpb,101443692,22985677
jcbgxmywkbgb,101443692,22985677
jcbgxmywjbkc,101443692,22985677
jcbgxmywjbbc,223738717,22985677
jcbgxmywjbrb,101443692,22985677
jcbgxmywjbjb,228819888,22985677
jcbgxmywjbjb,101443692,22985677
jcbgxmywjbjb,7251068,22985677
jcbgxmywhbfc,199842432,22985677
jcbgxmywhbvb,101443692,22985677
jcbgxmywhbdb,101443692,22985677
jcbgxmywgbhc,198579973,22985677
jcbgxmywgbhc,101443692,22985677
jcbgxmywgbhc,225583249,22985677
jcbgxmywgbhc,224455328,22985677
239157818,224630534,22985677
239157818,101443692,22985677
239157818,225583249,22985677
239157818,224455328,22985677
239157818,215065731,22985677
238974659,186020922,22985677
238974659,137425392,22985677
238974659,224778980,22985677
238974659,101443692,22985677
238974659,224455328,22985677
238974659,215065731,22985677
238974659,13766608,22985677
238789387,198579973,22985677
238789387,101443692,22985677
238789387,224924221,22985677
238789387,224455328,22985677
238789387,13766608,22985677
238696747,101443692,22985677
238696747,223046790,22985677
238696747,224455328,22985677
238696769,101443692,22985677
238696769,224455328,22985677
242229011,209443823,25174197
242072440,110211332,25174197
242072440,7898365,25174197
242072440,209443823,25174197
242072440,232743081,25174197
djwmlfywnbtb,105094672,7193382
djwmlfywnbtb,81801572,7193382
qwspfhywnbcb,80813302,7193382
djwmlfywmbwb,81801572,7193382
djwmlfywlbbc,231297839,7193382
djwmlfywlbbc,1127091,7193382
djwmlfywlbbc,81801572,7193382
qwspfhywlbjb,231297839,7193382
qwspfhywlbjb,233423078,7193382
djwmlfywkbvb,231297839,7193382
djwmlfywkbvb,231318853,7193382
djwmlfywkbvb,81801572,7193382
djwmlfywjbxb,81801572,7193382
djwmlfywhbcc,81801572,7193382
qwspfhywhbkb,1127091,7193382
djwmlfywgbvb,1127091,7193382
djwmlfywgbvb,80813302,7193382
djwmlfywgbvb,81801572,7193382
qwspfhywgbdb,1127091,7193382
djwmlfywfbzb,1127091,7193382
djwmlfywfbzb,81801572,7193382
djwmlfywdbzb,81801572,7193382
djwmlfywcbtb,81801572,7193382
djwmlfyvqbxb,81801572,7193382
djwmlfyvpbbc,81801572,7193382
djwmlfyvnbvb,81801572,7193382
djwmlfyvnbvb,46030152,7193382
qwspfhyvnbdb,80813302,7193382
djwmlfyvmbxb,136431502,7193382
djwmlfyvmbxb,81801572,7193382
djwmlfyvmbxb,46030152,7193382
djwmlfyvlbcc,1127091,7193382
djwmlfyvlbcc,81801572,7193382
djwmlfyvlbcc,46030152,7193382
qwspfhyvlbkb,14189585,7193382
qwspfhyvlbkb,1127091,7193382
qwspfhyvlbkb,2652159,7193382
djwmlfyvkbwb,1127091,7193382
djwmlfyvkbwb,80813302,7193382
djwmlfyvkbwb,2652159,7193382
djwmlfyvkbwb,46030152,7193382
qwspfhyvkbfb,1127091,7193382
djwmlfyvjbzb,1127091,7193382
djwmlfyvjbzb,81801572,7193382
qwspfhyvjbhb,1127091,7193382
qwspfhyvjbhb,2652159,7193382
djwmlfytqbbc,98397562,7193382
djwmlfytqbbc,1127091,7193382
djwmlfytqbbc,80813302,7193382
djwmlfytpbtb,14189585,7193382
qwspfhytpbcb,80813302,7193382
243183232,189865755,18764206
243183200,189865755,18764206
243183163,189865755,18764206
243183140,189865755,18764206
242624265,189865755,18764206
242624140,189865755,18764206
242623956,189865755,18764206
242199532,189865755,18764206
242623852,189865755,18764206
241341427,189865755,18764206
241341412,189865755,18764206
241341375,189865755,18764206
241341375,233239578,18764206
241341330,189865755,18764206
241341330,216927741,18764206
240785822,189865755,18764206
240785822,48317042,18764206
240785822,216927741,18764206
240785793,189865755,18764206
240785622,189865755,18764206
240785490,189865755,18764206
240785443,189865755,18764206
240094009,189865755,18764206
240093912,189865755,18764206
240093912,208259976,18764206
240093891,189865755,18764206
240093858,189865755,18764206
239383386,189865755,18764206
239383302,189865755,18764206
239383233,189865755,18764206
239383209,189865755,18764206
238425460,189865755,18764206
238425424,189865755,18764206
238425389,189865755,18764206
238425051,221624677,18764206
238425051,189865755,18764206
237664657,189865755,18764206
237664640,189865755,18764206
237664599,189865755,18764206
236929665,189865755,18764206
236929626,189865755,18764206
236929529,218864301,18764206
236929529,189865755,18764206
236929477,218864301,18764206
236929477,189865755,18764206
236552925,189865755,18764206
236552905,189865755,18764206
236552873,189865755,18764206
236552837,189865755,18764206
236552798,189865755,18764206
235632238,189865755,18764206
235632238,189533886,18764206
235632166,189865755,18764206
235632053,189865755,18764206
234854873,189865755,18764206
234854817,189865755,18764206
234854805,189865755,18764206
234338624,189865755,18764206
234338516,189865755,18764206
234338361,189865755,18764206
234338297,189865755,18764206
233163326,189865755,18764206
233163326,189533886,18764206
233163301,189865755,18764206
233163284,189865755,18764206
233163267,189865755,18764206
232415318,189865755,18764206
232415272,189865755,18764206
232415272,189533886,18764206
232415241,189865755,18764206
232415175,189865755,18764206
232058794,189865755,18764206
232058601,189865755,18764206
232058689,189865755,18764206
232058646,189865755,18764206
232058646,45617332,18764206
232058646,189533886,18764206
232058727,189865755,18764206
230701027,189865755,18764206
230700994,189865755,18764206
230700994,207599308,18764206
230700966,189865755,18764206
230700847,189865755,18764206
230279959,189865755,18764206
230279959,189533886,18764206
230279941,189865755,18764206
230279941,189533886,18764206
230279908,189865755,18764206
230279879,189865755,18764206
230279838,189865755,18764206
230279838,189533886,18764206
229744168,189865755,18764206
229744121,189865755,18764206
229744062,189865755,18764206
229743997,189865755,18764206
228724583,189865755,18764206
228724555,189865755,18764206
228724506,189865755,18764206
228724464,189865755,18764206
228290030,189865755,18764206
228290030,199903439,18764206
228290030,189533886,18764206
228289988,189865755,18764206
228289988,189533886,18764206
228289935,189865755,18764206
228289935,189533886,18764206
228292830,189865755,18764206
228292830,189533886,18764206
228292846,189865755,18764206
227664117,189865755,18764206
227663986,189865755,18764206
227663986,189533886,18764206
227663916,189865755,18764206
227663916,189533886,18764206
227553007,189865755,18764206
227553007,189533886,18764206
227437186,189865755,18764206
227015388,189865755,18764206
227015388,189533886,18764206
227015327,189865755,18764206
227015575,189865755,18764206
227015575,189533886,18764206
226490093,189865755,18764206
226490093,189533886,18764206
225920677,189865755,18764206
225920677,189533886,18764206
226489520,189865755,18764206
226489520,189533886,18764206
hcrrwnywpbdb,235761200,25791353
mxjbxnywnbjc,235761200,25791353
mxjbxnywnbjc,238682275,25791353
mxjbxnywnbjc,238512510,25791353
ncnrwnywnbjc,183684877,25791353
ncnrwnywnbjc,235761200,25791353
hcrrwnywnbjc,235761200,25791353
qtjcwnywpbmb,235761200,25791353
mxjbxnywpbdb,235761200,25791353
qtjcwnywpbdb,235761200,25791353
qtjcwnywnbzb,235761200,25791353
qtjcwnywnbzb,75802552,25791353
ctgzvnywnbzb,235761200,25791353
ctgzvnywnbjc,235761200,25791353
243998942,235761200,25791353
243134506,235761200,25791353
243134506,196921508,25791353
243134506,1124238,25791353
243134634,39303612,25791353
243134634,235761200,25791353
243134634,3723852,25791353
243134634,185129727,25791353
243021489,233910477,24163549
243021489,228364452,24163549
243021489,234279227,24163549
242956097,228364452,24163549
241078895,228364452,24163549
241078895,230498360,24163549
240424600,228364452,24163549
239569126,14561217,23461731
239569126,224461910,23461731
239569126,226972153,23461731
239569126,226569392,23461731
242675820,4413235,22132964
242675820,138092882,22132964
242675820,19476221,22132964
242675820,3610784,22132964
242675820,199930215,22132964
242675820,224685747,22132964
242675820,4828588,22132964
242675820,199675674,22132964
241896733,4413235,22132964
241896733,4359698,22132964
241896733,138092882,22132964
241896733,19476221,22132964
241896733,199930215,22132964
241896733,224685747,22132964
241896733,15632411,22132964
238705590,4413235,22132964
238705590,19476221,22132964
238705590,3610784,22132964
238705590,7028351,22132964
238705590,221245296,22132964
238705590,15632411,22132964
242052935,4413235,22132964
242052935,19476221,22132964
242052935,3610784,22132964
240844913,4413235,22132964
240844913,13125423,22132964
240844913,19476221,22132964
240844913,221245296,22132964
240844913,199930215,22132964
240844913,15632411,22132964
240953539,4413235,22132964
240953539,138092882,22132964
240953539,19476221,22132964
240953539,3610784,22132964
240953539,221245296,22132964
240953539,199930215,22132964
240953539,224685747,22132964
240169063,13125423,22132964
240169063,19476221,22132964
239158386,3610784,22132964
239158386,221245296,22132964
239158386,199930215,22132964
239158386,9281883,22132964
240294057,4413235,22132964
240294057,138092882,22132964
240294057,13125423,22132964
240294057,19476221,22132964
240294057,221245296,22132964
240294057,199930215,22132964
239093917,4413235,22132964
239093917,19476221,22132964
239093917,7028351,22132964
239093917,221245296,22132964
239093917,224685747,22132964
239093917,15632411,22132964
239093857,19476221,22132964
239093857,224685747,22132964
239517995,4413235,22132964
239517995,19476221,22132964
239517995,3610784,22132964
239517995,7028351,22132964
239093841,4413235,22132964
239093841,19476221,22132964
239093841,3610784,22132964
239093841,221245296,22132964
239093841,199930215,22132964
239093841,15632411,22132964
238700078,19476221,22132964
238700078,221245296,22132964
238001017,4413235,22132964
238001017,19476221,22132964
238001017,4828588,22132964
238699985,19476221,22132964
238699985,4828588,22132964
238699985,15632411,22132964
238029550,4413235,22132964
238029550,13125423,22132964
238029550,19476221,22132964
238029550,3610784,22132964
238029550,221245296,22132964
238269174,4413235,22132964
238269174,19476221,22132964
238269174,221245296,22132964
238269174,199930215,22132964
237356841,4413235,22132964
237356841,13125423,22132964
237356841,19476221,22132964
237356841,7028351,22132964
237356841,221245296,22132964
237356229,4413235,22132964
237356229,138092882,22132964
237356229,19476221,22132964
237356229,3610784,22132964
237356229,221245296,22132964
237356229,199930215,22132964
237356229,15632411,22132964
230845589,96240802,19743943
230845589,177624852,19743943
230845589,183447968,19743943
230845589,168261002,19743943
230845589,180863482,19743943
230845589,54437942,19743943
230845589,71854632,19743943
230845589,101457082,19743943
230845589,5900662,19743943
230845589,158781422,19743943
230845589,85552772,19743943
230845589,184277503,19743943
230845589,113522242,19743943
230845589,4193895,19743943
230845589,73329392,19743943
230845589,184437777,19743943
230845589,182810851,19743943
237425328,186016631,22140032
237425328,187533847,22140032
237425328,204142040,22140032
234554685,127601602,20490119
234554685,10031473,20490119
234554685,9102758,20490119
234554685,14089564,20490119
234554685,118275382,20490119
234554685,175300482,20490119
234554685,203657117,20490119
237486547,217625162,20614985
237486547,9266791,20614985
237486547,8367831,20614985
237486547,219543176,20614985
237486547,183021901,20614985
237486547,132813132,20614985
237486547,194337430,20614985
237486547,39926142,20614985
237486547,139152972,20614985
237486547,64429432,20614985
237486547,50233702,20614985
237486547,28278482,20614985
237486547,219552884,20614985
237486547,222539773,20614985
241069896,69051602,24675297
241069896,162147582,24675297
238840338,216086789,23065168
238840338,224750164,23065168
238840338,224769829,23065168
238840338,224771211,23065168
238840316,224772333,23065168
238840316,224750164,23065168
238840316,224773309,23065168
238840316,224769829,23065168
243869717,237353086,26043925
243797765,237353086,26043925
243763642,237353086,26043925
243681978,188949112,26043925
243681978,12977589,26043925
243681978,56291452,26043925
243681978,237353086,26043925
243640477,237353086,26043925
241793348,227022050,24619540
241793348,202761171,24619540
241793348,231381472,24619540
241793348,88945232,24619540
241793348,53631422,24619540
241793348,35074372,24619540
241028083,227022050,24619540
241028083,230322303,24619540
241028083,229851653,24619540
241028083,53631422,24619540
241028083,215167111,24619540
243968918,205852066,23394559
243968918,235172421,23394559
243968918,193728152,23394559
243968918,72070122,23394559
243968918,65668512,23394559
243968918,222189253,23394559
243968918,224685747,23394559
243968918,184600207,23394559
243333454,205852066,23394559
243333454,10246017,23394559
243333454,209551949,23394559
243333454,235172421,23394559
243333454,193728152,23394559
243333454,65668512,23394559
243333454,98140592,23394559
243333454,224685747,23394559
